1519129053.4145331,currentNEDPos_x,double,,,,,,-15.0
1519129053.4145331,currentNEDPos_y,double,,,,,,-5.0
1519129053.4145331,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.415648,bins,binary,0.015707963267948967,0.015707963267948967,30.0,300,300,"(13, 10, 7, 4, 10, 7, 9, 7, 13, 6, 9, 5, 10, 8, 12, 7, 9, 4, 11, 9, 8, 4, 9, 10, 13, 13, 16, 10, 6, 6, 6, 11, 10, 7, 8, 15, 7, 10, 15, 8, 12, 4, 8, 10, 7, 9, 3, 9, 10, 13, 6, 13, 9, 13, 11, 14, 8, 13, 5, 11, 14, 10, 10, 12, 9, 10, 10, 6, 14, 7, 5, 10, 6, 10, 8, 5, 11, 9, 10, 13, 9, 9, 5, 1, 9, 7, 8, 15, 9, 7, 12, 7, 9, 11, 10, 11, 14, 11, 12, 8, 6, 10, 11, 11, 11, 8, 9, 11, 12, 10, 10, 9, 12, 5, 4, 11, 12, 8, 7, 10, 9, 14, 4, 11, 11, 9, 8, 12, 5, 11, 10, 14, 9, 14, 11, 7, 13, 12, 11, 10, 9, 14, 12, 10, 7, 8, 11, 10, 11, 10, 14, 13, 8, 7, 6, 7, 4, 9, 11, 10, 7, 14, 15, 8, 6, 11, 121, 139, 9, 6, 14, 5, 11, 13, 9, 8, 9, 10, 10, 9, 6, 7, 2, 9, 9, 11, 10, 9, 7, 10, 7, 8, 11, 8, 10, 11, 6, 9, 6, 8, 7, 4, 6, 12, 10, 7, 7, 6, 13, 9, 7, 12, 8, 13, 12, 6, 9, 9, 9, 11, 6, 11, 3, 15, 6, 7, 11, 8, 12, 7, 8, 11, 13, 6, 8, 8, 10, 12, 13, 7, 7, 13, 10, 13, 8, 11, 10, 6, 12, 7, 11, 10, 7, 11, 15, 14, 10, 6, 9, 7, 16, 5, 12, 11, 12, 8, 14, 10, 3, 13, 9, 13, 11, 11, 9, 7, 8, 4, 8, 13, 10, 9, 6, 18, 14, 11, 3, 7, 7, 4, 12, 9, 11, 11, 12, 7, 9, 14, 17, 10)"
1519129053.418329,bins,binary,0.031415926535897934,0.015707963267948967,30.0,300,300,"(9, 9, 10, 3, 10, 11, 8, 10, 11, 1, 15, 13, 8, 10, 9, 10, 11, 8, 10, 9, 8, 12, 11, 10, 10, 10, 13, 9, 5, 4, 9, 13, 7, 18, 7, 9, 14, 10, 5, 8, 8, 13, 15, 12, 12, 9, 13, 11, 8, 15, 7, 7, 10, 8, 10, 7, 14, 10, 7, 10, 14, 6, 11, 7, 5, 13, 6, 11, 12, 8, 13, 8, 10, 8, 8, 9, 3, 7, 8, 4, 7, 8, 6, 8, 10, 7, 12, 12, 9, 8, 16, 11, 12, 13, 11, 8, 13, 8, 10, 9, 7, 7, 11, 12, 9, 10, 13, 8, 7, 10, 9, 6, 8, 9, 7, 8, 11, 13, 9, 15, 8, 7, 10, 11, 9, 9, 8, 10, 6, 9, 10, 7, 14, 12, 8, 7, 10, 10, 12, 11, 8, 15, 12, 12, 12, 2, 10, 11, 9, 8, 13, 6, 12, 9, 0, 9, 12, 8, 7, 13, 7, 7, 7, 6, 9, 7, 8, 217, 38, 12, 8, 8, 12, 6, 11, 12, 11, 9, 8, 14, 10, 9, 9, 10, 3, 11, 7, 13, 9, 11, 10, 5, 8, 10, 8, 11, 8, 8, 10, 10, 13, 12, 8, 12, 8, 12, 4, 15, 13, 9, 5, 7, 7, 8, 9, 9, 4, 8, 12, 5, 7, 13, 15, 8, 9, 5, 7, 11, 4, 6, 7, 10, 14, 11, 3, 9, 6, 11, 7, 7, 11, 7, 9, 11, 8, 10, 12, 10, 8, 8, 5, 8, 14, 8, 14, 8, 11, 7, 11, 8, 8, 4, 14, 10, 9, 12, 7, 11, 2, 8, 10, 7, 6, 9, 5, 5, 16, 7, 7, 11, 6, 7, 15, 8, 8, 9, 10, 10, 9, 13, 12, 9, 14, 3, 8, 13, 12, 16, 10, 10)"
1519129053.415781,currentNEDPos_x,double,,,,,,-15.0
1519129053.415781,currentNEDPos_y,double,,,,,,-5.0
1519129053.415781,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.416163,currentNEDPos_x,double,,,,,,-15.0
1519129053.416163,currentNEDPos_y,double,,,,,,-5.0
1519129053.416163,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.418441,currentNEDPos_x,double,,,,,,-15.0
1519129053.418441,currentNEDPos_y,double,,,,,,-5.0
1519129053.418441,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.418807,currentNEDPos_x,double,,,,,,-15.0
1519129053.418807,currentNEDPos_y,double,,,,,,-5.0
1519129053.418807,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.423017,currentNEDPos_x,double,,,,,,-15.0
1519129053.423017,currentNEDPos_y,double,,,,,,-5.0
1519129053.423017,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.439116,currentNEDPos_x,double,,,,,,-15.0
1519129053.439116,currentNEDPos_y,double,,,,,,-5.0
1519129053.439116,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.456391,currentNEDPos_x,double,,,,,,-15.0
1519129053.456391,currentNEDPos_y,double,,,,,,-5.0
1519129053.456391,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.422908,bins,binary,0.0471238898038469,0.015707963267948967,30.0,300,300,"(1, 16, 10, 7, 9, 8, 12, 7, 10, 10, 7, 7, 10, 13, 10, 12, 11, 12, 8, 8, 10, 14, 8, 12, 10, 12, 9, 11, 14, 14, 3, 6, 9, 13, 9, 12, 7, 10, 10, 10, 10, 10, 8, 15, 8, 7, 16, 5, 15, 6, 16, 9, 6, 7, 8, 11, 10, 8, 13, 10, 5, 8, 12, 8, 13, 8, 11, 10, 6, 13, 5, 11, 10, 7, 12, 7, 11, 11, 6, 12, 10, 14, 5, 8, 11, 14, 10, 7, 6, 10, 13, 9, 8, 11, 10, 15, 13, 11, 7, 12, 7, 6, 6, 7, 10, 8, 11, 8, 8, 11, 11, 10, 12, 11, 11, 9, 18, 9, 9, 7, 9, 12, 10, 9, 11, 6, 14, 9, 7, 9, 9, 14, 9, 11, 15, 4, 14, 6, 11, 6, 6, 6, 10, 7, 10, 8, 8, 10, 12, 10, 6, 9, 8, 9, 11, 14, 14, 12, 11, 7, 12, 15, 5, 11, 8, 10, 8, 80, 181, 7, 10, 9, 10, 7, 11, 4, 10, 4, 8, 11, 7, 6, 8, 14, 10, 9, 11, 13, 10, 5, 7, 9, 8, 12, 9, 8, 14, 7, 12, 9, 11, 15, 10, 9, 4, 12, 9, 16, 12, 9, 7, 9, 13, 17, 12, 5, 9, 10, 10, 8, 5, 9, 5, 11, 6, 15, 12, 9, 7, 11, 9, 10, 11, 6, 12, 12, 13, 12, 9, 9, 11, 6, 6, 10, 13, 9, 8, 5, 9, 8, 10, 8, 11, 14, 8, 5, 12, 11, 7, 12, 13, 7, 6, 13, 9, 1, 11, 9, 13, 9, 12, 6, 7, 12, 3, 11, 7, 10, 8, 9, 7, 11, 6, 14, 10, 12, 8, 7, 11, 10, 14, 13, 13, 3, 8, 11, 7, 11, 8, 11)"
1519129053.456229,bins,binary,0.06283185307179587,0.015707963267948967,30.0,300,300,"(10, 11, 9, 7, 11, 10, 6, 14, 10, 11, 7, 6, 11, 5, 12, 7, 11, 6, 10, 7, 8, 6, 11, 10, 10, 12, 11, 16, 11, 10, 12, 13, 7, 12, 6, 6, 5, 5, 7, 12, 12, 9, 9, 8, 4, 7, 8, 11, 11, 8, 11, 12, 10, 6, 10, 4, 10, 9, 11, 5, 3, 7, 8, 13, 10, 15, 12, 11, 9, 10, 7, 19, 14, 8, 17, 10, 8, 8, 5, 10, 12, 6, 6, 6, 8, 7, 11, 16, 11, 11, 5, 9, 7, 10, 11, 3, 9, 12, 11, 14, 11, 13, 6, 13, 14, 8, 11, 6, 12, 8, 7, 12, 11, 11, 10, 14, 7, 7, 12, 13, 8, 9, 12, 12, 13, 7, 8, 14, 6, 10, 8, 8, 12, 9, 10, 9, 4, 6, 7, 19, 7, 10, 12, 5, 11, 8, 7, 13, 12, 11, 13, 8, 12, 12, 9, 9, 13, 12, 8, 6, 7, 11, 8, 7, 10, 11, 10, 8, 135, 112, 7, 6, 12, 6, 10, 9, 7, 13, 12, 13, 14, 11, 9, 3, 10, 8, 13, 9, 8, 10, 12, 8, 12, 12, 6, 4, 8, 5, 8, 11, 7, 9, 16, 15, 8, 11, 12, 11, 8, 12, 8, 9, 10, 11, 8, 8, 14, 7, 10, 8, 6, 11, 8, 9, 13, 10, 12, 13, 7, 4, 7, 4, 10, 8, 12, 8, 9, 7, 10, 5, 14, 2, 10, 5, 13, 7, 16, 5, 9, 7, 6, 12, 2, 9, 16, 15, 9, 12, 10, 2, 8, 9, 8, 11, 16, 11, 11, 8, 8, 8, 11, 11, 7, 9, 9, 9, 9, 11, 8, 14, 8, 13, 8, 12, 11, 10, 12, 8, 11, 9, 9, 5, 10, 10, 11, 6, 11, 12, 10, 4)"
1519129053.472449,currentNEDPos_x,double,,,,,,-15.0
1519129053.472449,currentNEDPos_y,double,,,,,,-5.0
1519129053.472449,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.489589,bins,binary,0.07853981633974483,0.015707963267948967,30.0,300,300,"(12, 2, 9, 11, 14, 10, 8, 9, 5, 10, 11, 11, 3, 9, 11, 10, 6, 10, 15, 10, 7, 12, 7, 15, 3, 12, 14, 5, 7, 10, 9, 13, 14, 15, 13, 6, 9, 12, 11, 13, 9, 12, 11, 8, 9, 12, 12, 10, 8, 13, 10, 12, 9, 9, 10, 6, 7, 13, 7, 9, 6, 11, 8, 8, 8, 10, 8, 13, 15, 8, 9, 8, 9, 5, 8, 15, 7, 12, 16, 10, 12, 7, 8, 17, 10, 10, 5, 13, 11, 11, 10, 12, 9, 9, 8, 10, 6, 5, 6, 8, 5, 9, 10, 12, 11, 9, 11, 9, 11, 12, 8, 16, 9, 10, 5, 5, 4, 10, 11, 7, 13, 10, 10, 10, 7, 8, 8, 10, 12, 11, 14, 12, 9, 8, 10, 8, 5, 14, 9, 11, 8, 17, 7, 11, 9, 8, 13, 8, 8, 7, 7, 8, 13, 9, 12, 11, 8, 6, 8, 12, 15, 10, 11, 5, 12, 11, 12, 6, 10, 180, 79, 7, 13, 8, 10, 12, 10, 4, 10, 11, 8, 9, 9, 7, 9, 7, 9, 11, 7, 14, 7, 12, 11, 9, 13, 11, 6, 11, 9, 13, 11, 12, 7, 8, 11, 11, 10, 9, 9, 4, 12, 11, 6, 8, 11, 11, 12, 9, 6, 10, 5, 16, 8, 9, 9, 11, 6, 12, 9, 10, 12, 12, 9, 7, 11, 6, 11, 11, 16, 10, 5, 8, 16, 12, 10, 8, 12, 7, 11, 11, 5, 7, 10, 7, 12, 11, 11, 7, 10, 8, 6, 10, 7, 7, 13, 14, 13, 14, 13, 7, 8, 7, 9, 14, 9, 4, 15, 11, 11, 15, 9, 15, 5, 13, 11, 11, 14, 9, 12, 6, 7, 14, 9, 11, 5, 6, 9, 13, 7, 11)"
1519129053.489744,currentNEDPos_x,double,,,,,,-15.0
1519129053.489744,currentNEDPos_y,double,,,,,,-5.0
1519129053.489744,currentNEDPos_rz,double,,,,,,0.31415921449661255
1519129053.505831,currentNEDPos_x,double,,,,,,-15.0
